osm_edge_id,physical_edge_id,directed_edge_count,road_name,road_class,length_m,length_m_for_density,traffic_lanes_estimated,traffic_lanes_source,traffic_speed_estimated_kmh,traffic_speed_estimate_source,traffic_speed_08_09_kmh,traffic_speed_daily_avg_kmh,traffic_speed_used_kmh,traffic_speed_source,traffic_lanes_avg,traffic_lanes_max,topis_link_count,topis_record_count,estimated_traffic_volume,inverse_speed_risk,crosswalk_count,crosswalk_weight,traffic_signal_count,traffic_signal_weight,nearest_crosswalk_distance_m,nearest_signal_distance_m,crosswalk_count_per_100m,traffic_signal_count_per_100m,child_facility_count_300m,child_facility_count_300m_capped,road_6lane_or_traffic_weight,child_facility_weight,final_local_method_weight,pedestrian_accident_hybrid_weight,local_method_risk_index,local_method_safety_index,local_method_risk_decile,geometry_wkt
2824731265_2824731266_0,2824731265_2824731266_0,2,은천로26길,service,108.72638277626136,108.72638277626136,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,1,1.0,1,1.0,1.354,2.73,0.9197399696978917,0.9197399696978917,3.0,3.0,1.0,1.019,1.019,0.0,2.8748619690754134,-2.8748619690754134,9,"LINESTRING (126.950437 37.485554, 126.950503 37.485962, 126.950658 37.486444, 126.950673 37.486512)"
2824731265_2824733451_0,2824731265_2824733451_0,2,중앙길,residential,22.376642111421592,22.376642111421592,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,6,"LINESTRING (126.950437 37.485554, 126.950584 37.48539)"
2824731266_2824731269_0,2824731266_2824731269_0,2,은천로,secondary,88.72265486460391,88.72265486460391,2.0,topis_observed,19.39,topis_observed,19.3875,20.683480113636364,19.3875,weekday_08_09,2.0,2.0,4.0,88.0,384.0,0.05157297576070139,1,1.0,1,1.0,1.714,9.426,1.127107841312977,1.127107841312977,3.0,3.0,1.9809999999999999,1.019,2.018639,0.0,8.987399566102908,-8.987399566102908,10,"LINESTRING (126.950673 37.486512, 126.949675 37.48661)"
2824731266_7604160487_0,2824731266_7604160487_0,2,은천로,secondary,31.59695439444157,31.59695439444157,2.0,topis_observed,19.39,topis_observed,19.3875,20.683480113636364,19.3875,weekday_08_09,2.0,2.0,4.0,88.0,384.0,0.05157297576070139,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9809999999999999,1.019,2.018639,0.0,-0.2385663564383001,0.2385663564383001,8,"LINESTRING (126.950673 37.486512, 126.951008 37.486468, 126.951027 37.486466)"
2824732162_2824732174_0,2824732162_2824732174_0,2,은천로9길,service,41.470119095697115,41.470119095697115,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.940771 37.487257, 126.940739 37.486885)"
2824732167_2824732170_0,2824732167_2824732170_0,2,봉천로23바길,service,61.57336141426565,61.57336141426565,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.937025 37.48862, 126.93635 37.488761)"
2824732167_2824732171_0,2824732167_2824732171_0,2,봉천로23바길,service,69.32960465431192,69.32960465431192,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.937025 37.48862, 126.937754 37.488388)"
2824732167_4641853418_0,2824732167_4641853418_0,2,봉천로23바길,service,36.532778462852114,36.532778462852114,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.937025 37.48862, 126.93709 37.488781, 126.937286 37.488743)"
2824732170_2824732175_0,2824732170_2824732175_0,2,봉천로23길,service,10.190555177260652,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.93635 37.488761, 126.936239 37.488737)"
2824732170_4619615289_0,2824732170_4619615289_0,2,봉천로23길,service,146.71484887248067,146.71484887248067,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.93635 37.488761, 126.936352 37.488796, 126.936501 37.488943, 126.936564 37.489319, 126.937136 37.48929, 126.93746 37.48924)"
2824732173_3921873645_0,2824732173_3921873645_0,1,봉천로,residential,27.136631701238766,27.136631701238766,4.36,topis_observed,24.57,topis_observed,24.571404958677686,25.764834710743802,24.571404958677686,weekday_08_09,4.363636363636363,6.0,11.0,242.0,348.8,0.0407000407000407,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9809999999999999,1.019,2.018639,0.0,1.7022505354273616,-1.7022505354273616,9,"LINESTRING (126.935911 37.486115, 126.936059 37.486328)"
2824732175_2824732177_0,2824732175_2824732177_0,2,봉천로21나길,residential,15.880079808510075,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,6,"LINESTRING (126.936239 37.488737, 126.936065 37.488775)"
2824732177_8481271745_0,2824732177_8481271745_0,2,봉천로21나길,residential,32.411607899042686,32.411607899042686,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,6,"LINESTRING (126.936065 37.488775, 126.935698 37.488783)"
2824732177_8481271750_0,2824732177_8481271750_0,2,,service,75.55811886873825,75.55811886873825,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.936065 37.488775, 126.936196 37.489446)"
2824732180_7256876655_0,2824732180_7256876655_0,2,봉천로21다길,service,7.228822814446875,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.93459 37.489308, 126.934601 37.489373)"
2824732182_8481308378_0,2824732182_8481308378_0,1,,service,80.21024807973203,80.21024807973203,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,1,1.0,0.0,4.528,0.0,1.246723484767136,3.0,3.0,1.0,1.019,1.019,0.0,1.2106361253485751,-1.2106361253485751,9,"LINESTRING (126.934203 37.486898, 126.934996 37.486546)"
2824732183_2824732188_0,2824732183_2824732188_0,1,봉천로23다길,service,17.989319474350943,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.937094 37.487408, 126.936891 37.487422)"
2824732183_2824732190_0,2824732183_2824732190_0,2,은천로1길,service,53.93992958483958,53.93992958483958,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.936891 37.487422, 126.936589 37.487)"
2824732188_4641847116_0,2824732188_4641847116_0,1,봉천로23다길,service,36.3557216571221,36.3557216571221,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.937504 37.487371, 126.937094 37.487408)"
2824733447_2824733452_0,2824733447_2824733452_0,2,은천로28가길,residential,163.55797070118075,163.55797070118075,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,6,"LINESTRING (126.951436 37.485447, 126.952228 37.485092, 126.952383 37.485041, 126.95303 37.484701)"
2824733447_4619564330_0,2824733447_4619564330_0,2,은천로28가길,residential,16.049853250393724,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.166667,-0.9282886295848563,0.9282886295848563,6,"LINESTRING (126.951436 37.485447, 126.951295 37.485538)"
2824733448_2824733452_0,2824733448_2824733452_0,2,은천로28가길,residential,84.09786642354885,84.09786642354885,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,6,"LINESTRING (126.953963 37.484681, 126.95389 37.484658, 126.953714 37.484648, 126.953453 37.484634, 126.953287 37.484649, 126.953105 37.484705, 126.95303 37.484701)"
2824733448_4619562253_0,2824733448_4619562253_0,2,중앙2길,residential,52.86061522833913,52.86061522833913,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,6,"LINESTRING (126.953963 37.484681, 126.954012 37.485155)"
2824733449_2824733452_0,2824733449_2824733452_0,2,은천로32길,residential,204.20696541584084,204.20696541584084,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,1,1.0,0,0.0,4.376,0.0,0.48969926072973585,0.0,3.0,3.0,1.0,1.019,1.019,0.166667,0.5478482112562075,-0.5478482112562075,8,"LINESTRING (126.952041 37.486361, 126.95303 37.484701)"
2824733449_436867655_0,2824733449_436867655_0,2,은천로,secondary,19.747586840449618,20.0,2.0,topis_observed,19.39,topis_observed,19.3875,20.683480113636364,19.3875,weekday_08_09,2.0,2.0,4.0,88.0,384.0,0.05157297576070139,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.9809999999999999,1.019,2.018639,0.333333,-0.2385663564383001,0.2385663564383001,8,"LINESTRING (126.952262 37.486335, 126.952041 37.486361)"
2824733449_4619564328_0,2824733449_4619564328_0,2,은천로,secondary,27.82629848883614,27.82629848883614,2.0,topis_observed,19.39,topis_observed,19.3875,20.683480113636364,19.3875,weekday_08_09,2.0,2.0,4.0,88.0,384.0,0.05157297576070139,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.9809999999999999,1.019,2.018639,0.166667,-0.2385663564383001,0.2385663564383001,8,"LINESTRING (126.952041 37.486361, 126.951729 37.486398)"
2824733450_2824733451_0,2824733450_2824733451_0,2,은천로28길,residential,52.35987028134803,52.35987028134803,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,6,"LINESTRING (126.950972 37.485745, 126.950717 37.485492, 126.950584 37.48539)"
2824733450_4052322491_0,2824733450_4052322491_0,2,은천로28길,residential,89.89922280024682,89.89922280024682,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,6,"LINESTRING (126.950972 37.485745, 126.950994 37.485815, 126.951243 37.486096, 126.951523 37.48642)"
2824733450_4619564330_0,2824733450_4619564330_0,2,은천로28가길,residential,36.620199034426605,36.620199034426605,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.166667,-0.9282886295848563,0.9282886295848563,6,"LINESTRING (126.950972 37.485745, 126.951295 37.485538)"
2824735212_2824735223_0,2824735212_2824735223_0,2,은천로25길,residential,69.58676434119941,69.58676434119941,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.019,1.019,0.333333,-0.9282886295848563,0.9282886295848563,6,"LINESTRING (126.948654 37.489123, 126.949326 37.488795)"
2824735212_2824756393_0,2824735212_2824756393_0,2,은천로21길,service,109.80282096876633,109.80282096876633,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,1,1.0,0,0.0,0.929,0.0,0.9107234141866469,0.0,9.0,6.0,1.0,1.019,1.019,0.166667,0.6808696019558418,-0.6808696019558418,8,"LINESTRING (126.948654 37.489123, 126.948249 37.488583, 126.948071 37.488253)"
2824735212_2828072321_0,2824735212_2828072321_0,2,은천로25길,residential,11.47919978574733,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.166667,-0.9282886295848563,0.9282886295848563,6,"LINESTRING (126.948654 37.489123, 126.948545 37.489179)"
2824735213_2824735225_0,2824735213_2824735225_0,2,은천로,secondary,33.621717745951294,33.621717745951294,2.0,topis_observed,19.39,topis_observed,19.3875,20.683480113636364,19.3875,weekday_08_09,2.0,2.0,4.0,88.0,384.0,0.05157297576070139,0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.9809999999999999,1.019,2.018639,0.666667,-0.2385663564383001,0.2385663564383001,8,"LINESTRING (126.947717 37.48686, 126.947341 37.486905)"
2824735215_2824735225_0,2824735215_2824735225_0,2,은천로19길,service,21.292551243577297,21.292551243577297,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,1,1.0,0,0.0,1.605,0.0,4.696478071417773,0.0,7.0,6.0,1.0,1.019,1.019,0.333333,3.239204479726974,-3.239204479726974,9,"LINESTRING (126.94739 37.487093, 126.947341 37.486905)"
2824735225_436867652_0,2824735225_436867652_0,2,은천로,secondary,29.508859677213263,29.508859677213263,2.0,topis_observed,19.39,topis_observed,19.3875,20.683480113636364,19.3875,weekday_08_09,2.0,2.0,4.0,88.0,384.0,0.05157297576070139,1,1.0,4,4.0,3.229,9.241,3.388812752978726,8.0,7.0,6.0,1.9809999999999999,1.019,2.018639,0.333333,20.21425127403343,-20.21425127403343,10,"LINESTRING (126.947011 37.486949, 126.947341 37.486905)"
2824737423_2883072044_0,2824737423_2883072044_0,2,양녕로,secondary,132.52886407743682,132.52886407743682,2.0,topis_observed,16.21,topis_observed,16.213,17.079734848484847,16.213,weekday_08_09,2.0,2.0,5.0,110.0,384.0,0.061690314620604564,1,1.0,1,1.0,2.293,11.363,0.75455260781206,0.75455260781206,11.0,6.0,1.9809999999999999,1.019,2.018639,0.0,9.198523492742785,-9.198523492742785,10,"LINESTRING (126.945747 37.489682, 126.945972 37.489429, 126.94604 37.489332, 126.94612 37.489197, 126.946159 37.489114, 126.946222 37.488926, 126.946348 37.488602)"
2824737423_2883072051_0,2824737423_2883072051_0,2,양녕로,secondary,63.53041790864659,63.53041790864659,2.0,topis_observed,16.21,topis_observed,16.213,17.079734848484847,16.213,weekday_08_09,2.0,2.0,5.0,110.0,384.0,0.061690314620604564,0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,1.9809999999999999,1.019,2.018639,0.0,1.6497938268117383,-1.6497938268117383,9,"LINESTRING (126.945747 37.489682, 126.945355 37.490162)"
2824756126_2824756439_0,2824756126_2824756439_0,2,행운1길,service,77.6579948872623,77.6579948872623,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.956102 37.48397, 126.956126 37.483859, 126.956346 37.4833)"
2824756126_4619505783_0,2824756126_4619505783_0,2,행운1마길,service,109.5865635842414,109.5865635842414,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.956102 37.48397, 126.955588 37.48341, 126.955388 37.483164)"
2824756131_2824756160_0,2824756131_2824756160_0,2,남부순환로245길,service,34.00119447466125,34.00119447466125,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.966177 37.477948, 126.965885 37.477749)"
2824756131_2824756321_0,2824756131_2824756321_0,2,남부순환로247길,service,93.43148785381175,93.43148785381175,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.966177 37.477948, 126.965665 37.47846, 126.965445 37.478528)"
2824756131_2824756513_0,2824756131_2824756513_0,2,남부순환로247길,service,152.08903468287377,152.08903468287377,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.966177 37.477948, 126.966996 37.477107, 126.966709 37.476906)"
2824756146_2824756183_0,2824756146_2824756183_0,2,행운7길,service,38.49791690890814,38.49791690890814,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.959962 37.482291, 126.960308 37.48208)"
2824756146_2824756412_0,2824756146_2824756412_0,2,행운7길,service,69.51046718317548,69.51046718317548,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.959962 37.482291, 126.960456 37.482778)"
2824756146_2824756478_0,2824756146_2824756478_0,2,행운7길,service,40.23951167438102,40.23951167438102,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.959962 37.482291, 126.9596 37.482511)"
2824756146_2824756498_0,2824756146_2824756498_0,2,행운5길,service,83.26187067128993,83.26187067128993,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.959962 37.482291, 126.95937 37.481708)"
2824756148_2824756491_0,2824756148_2824756491_0,2,행운2길,service,69.12964080894228,69.12964080894228,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.125,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.962243 37.478404, 126.961536 37.478671)"
2824756148_4196322496_0,2824756148_4196322496_0,2,행운2길,service,51.45100723265336,51.45100723265336,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,1,1.0,0,0.0,0.197,0.0,1.943596547057198,0.0,2.0,2.0,1.0,1.019,1.019,0.125,1.608613270151577,-1.608613270151577,9,"LINESTRING (126.962243 37.478404, 126.962768 37.478201)"
2824756148_8482959775_0,2824756148_8482959775_0,2,,service,44.35744134197152,44.35744134197152,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.125,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.962243 37.478404, 126.962007 37.478234, 126.961937 37.478183, 126.961894 37.478145, 126.96188 37.478129)"
2824756148_8482959782_0,2824756148_8482959782_0,2,,service,60.65922475070239,60.65922475070239,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.125,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.962243 37.478404, 126.962721 37.478796)"
2824756155_2824756189_0,2824756155_2824756189_0,2,남부순환로247길,service,34.20659630055262,34.20659630055262,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.966124 37.476535, 126.966424 37.476731)"
2824756155_2824756358_0,2824756155_2824756358_0,2,남부순환로247가길,service,116.85223543134293,116.85223543134293,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.966124 37.476535, 126.965315 37.477368)"
2824756157_2824756366_0,2824756157_2824756366_0,2,관악로30길,residential,101.62391043748038,101.62391043748038,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,3,3.0,4,4.0,3.605,7.856,2.9520611705309427,3.9360815607079234,10.0,6.0,1.0,1.019,1.019,0.0,7.21418387541974,-7.21418387541974,10,"LINESTRING (126.960008 37.485884, 126.959167 37.486319, 126.959029 37.486361)"
2824756157_8482847639_0,2824756157_8482847639_0,2,,service,148.79884529110575,148.79884529110575,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,1,1.0,0,0.0,1.447,0.0,0.6720482259412894,0.0,13.0,6.0,1.0,1.019,1.019,0.0,0.39708413608659915,-0.39708413608659915,8,"LINESTRING (126.960008 37.485884, 126.960062 37.485982, 126.96014 37.48609, 126.96021 37.48618, 126.960277 37.486288, 126.96032 37.486386, 126.960336 37.486518, 126.960325 37.486705, 126.960293 37.486901, 126.960304 37.486973, 126.960317 37.487004, 126.960332 37.487016, 126.960471 37.487098)"
2824756157_8482861595_0,2824756157_8482861595_0,2,관악로30길,residential,101.73779805161001,101.73779805161001,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,2,2.0,2,2.0,4.719,7.327,1.9658377105679354,1.9658377105679354,9.0,6.0,1.0,1.019,1.019,0.0,5.222325278358402,-5.222325278358402,9,"LINESTRING (126.960008 37.485884, 126.960547 37.485614, 126.960685 37.485514, 126.960802 37.485465, 126.960987 37.485412)"
2824756158_2824756308_0,2824756158_2824756308_0,2,청림6길,residential,95.54432487580068,95.54432487580068,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,1,1.0,0,0.0,0.587,0.0,1.0466346392628898,0.0,13.0,6.0,1.0,1.019,1.019,0.166667,1.2297511562648806,-1.2297511562648806,9,"LINESTRING (126.960062 37.48812, 126.959995 37.488038, 126.959958 37.487991, 126.959858 37.487925, 126.9597 37.48781, 126.959617 37.487707, 126.959555 37.487623, 126.959528 37.487514, 126.959519 37.487412)"
2824756158_2824756464_0,2824756158_2824756464_0,2,청림5길,residential,90.41670221136218,90.41670221136218,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,1,1.0,0,0.0,1.771,0.0,1.105990348622044,0.0,12.0,6.0,1.0,1.019,1.019,0.0,1.2900996583050743,-1.2900996583050743,9,"LINESTRING (126.959988 37.488919, 126.959999 37.4887, 126.959982 37.488591, 126.959974 37.48846, 126.960054 37.48828, 126.960075 37.48819, 126.960062 37.48812)"
2824756158_2825727788_0,2824756158_2825727788_0,2,청림길,residential,83.7926759507185,83.7926759507185,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,1.0,1.019,1.019,0.166667,-0.9282886295848563,0.9282886295848563,6,"LINESTRING (126.960062 37.48812, 126.959571 37.48826, 126.959199 37.488324, 126.959155 37.488338)"
2824756158_8482847672_0,2824756158_8482847672_0,2,,service,10.218771803447114,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.960062 37.48812, 126.960175 37.488099)"
2824756159_2824756196_0,2824756159_2824756196_0,2,남부순환로233길,service,45.62184467872634,45.62184467872634,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.958997 37.480472, 126.958994 37.480512, 126.959001 37.480553, 126.95911 37.480721, 126.959106 37.480861)"
2824756159_2824756504_0,2824756159_2824756504_0,2,남부순환로233길,service,44.858173235678734,44.858173235678734,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.958997 37.480472, 126.959279 37.480618, 126.959428 37.480686)"
2824756159_4619422673_0,2824756159_4619422673_0,2,남부순환로233길,service,18.53712289568822,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.166667,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.958997 37.480472, 126.958818 37.480385)"
2824756160_2824756326_0,2824756160_2824756326_0,2,남부순환로245길,service,33.34511470766374,33.34511470766374,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,2,"LINESTRING (126.965885 37.477749, 126.965598 37.477554)"
