osm_edge_id,physical_edge_id,directed_edge_count,road_name,road_class,admin_dong,length_m,length_m_for_density,traffic_lanes_estimated,traffic_lanes_source,traffic_speed_estimated_kmh,traffic_speed_estimate_source,traffic_speed_08_09_kmh,traffic_speed_daily_avg_kmh,traffic_speed_used_kmh,traffic_speed_source,traffic_lanes_avg,traffic_lanes_max,topis_link_count,topis_record_count,estimated_traffic_volume,inverse_speed_risk,crosswalk_count,crosswalk_weight,traffic_signal_count,traffic_signal_weight,crosswalk_count_per_100m,crosswalk_weight_per_100m,traffic_signal_count_per_100m,traffic_signal_weight_per_100m,is_school_zone,child_facility_count_300m,elderly_medical_facility_count_300m,child_facility_count_300m_capped,elderly_medical_facility_count_300m_capped,schoolzone_overlap_length_m,schoolzone_overlap_share,child_living_population_ratio,elderly_living_population_ratio,vulnerable_living_population_ratio,road_6lane_or_traffic_weight,vulnerable_population_weight,vulnerable_facility_weight,final_local_method_weight,pedestrian_accident_hybrid_weight,local_method_risk_index,local_method_safety_index,local_method_risk_decile,geometry_wkt
10170499882_2822487075_0,10170499882_2822487075_0,2,조원로4길,residential,,21.15805492965897,21.15805492965897,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,3.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0516079999999999,1.0516079999999999,0.0,-2.9997341151068806,2.9997341151068806,2,"LINESTRING (126.905193 37.482156, 126.905066 37.482318)"
10170499882_2822487096_0,10170499882_2822487096_0,2,조원로4길,residential,,51.13813046545007,51.13813046545007,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,1.0,4.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0516079999999999,1.0516079999999999,0.0,-2.0976821671769406,2.0976821671769406,5,"LINESTRING (126.904734 37.482694, 126.905066 37.482318)"
10170499884_2822487075_0,10170499884_2822487075_0,2,조원로10길,residential,,41.79038597459282,41.79038597459282,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,3.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0516079999999999,1.0516079999999999,0.0,-2.3404202980910385,2.3404202980910385,4,"LINESTRING (126.905193 37.482156, 126.904896 37.481864)"
10175370334_2824730037_0,10175370334_2824730037_0,2,봉천로23길,residential,,19.068631577023982,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.986553583770774,2.986553583770774,2,"LINESTRING (126.935377 37.487094, 126.935272 37.486944)"
10175370334_2824732182_0,10175370334_2824732182_0,2,봉천로23길,residential,,50.60948287824281,50.60948287824281,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,1,0.2,0.0,0.0,1.9759142815306325,0.3951828563061266,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,1.0,1.3564430340902518,-1.3564430340902518,8,"LINESTRING (126.934996 37.486546, 126.935272 37.486944)"
10175370334_4619615295_0,10175370334_4619615295_0,2,,service,,102.22673044673655,102.22673044673655,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-1.4225576200243233,1.4225576200243233,6,"LINESTRING (126.935272 37.486944, 126.9351 37.487011, 126.935045 37.487076, 126.935011 37.487174, 126.935028 37.487296, 126.93509 37.487475, 126.935098 37.487537, 126.935128 37.48757, 126.93515 37.487619, 126.935155 37.487654, 126.935136 37.487686, 126.935137 37.48774)"
10175370348_10175370354_0,10175370348_10175370354_0,2,,service,,44.41068798395972,44.41068798395972,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.603365071064708,2.603365071064708,3,"LINESTRING (126.935067 37.488025, 126.935253 37.488196, 126.935453 37.488265)"
10175370348_10175370359_0,10175370348_10175370359_0,2,,service,,50.28472809458379,50.28472809458379,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.457061072224756,2.457061072224756,4,"LINESTRING (126.935067 37.488025, 126.934613 37.488251, 126.934579 37.488253)"
10175370348_4619615295_0,10175370348_4619615295_0,2,,service,,32.4436002724094,32.4436002724094,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.935074160160939,2.935074160160939,2,"LINESTRING (126.935137 37.48774, 126.935138 37.487782, 126.935067 37.488025)"
10175370354_13391400207_0,10175370354_13391400207_0,2,봉천로21가길,service,,56.60347861661742,56.60347861661742,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.3089352226766704,2.3089352226766704,4,"LINESTRING (126.935453 37.488265, 126.935516 37.48813, 126.935522 37.487941, 126.935476 37.487804, 126.93544 37.487785)"
10175370356_13391400207_0,10175370356_13391400207_0,2,봉천로21가길,service,,3.641824709750225,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-4.2327029018450055,4.2327029018450055,1,"LINESTRING (126.935405 37.487767, 126.93544 37.487785)"
10175370356_2824730037_0,10175370356_2824730037_0,2,,service,,77.77404617071562,77.77404617071562,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-1.8651182488176838,1.8651182488176838,6,"LINESTRING (126.935377 37.487094, 126.935324 37.487128, 126.935347 37.487547, 126.935382 37.487642, 126.935405 37.487767)"
10175370356_4619615295_0,10175370356_4619615295_0,2,봉천로21가길,service,,23.824004759674924,23.824004759674924,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-3.214275537165623,3.214275537165623,2,"LINESTRING (126.935137 37.48774, 126.935405 37.487767)"
10175370357_10175370359_0,10175370357_10175370359_0,2,,service,,7.172672274104752,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-3.9689584944738394,3.9689584944738394,1,"LINESTRING (126.934587 37.488317, 126.934579 37.488253)"
10175370358_10175370359_0,10175370358_10175370359_0,2,,service,,49.83244715830583,49.83244715830583,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.468011464451214,2.468011464451214,4,"LINESTRING (126.934524 37.487807, 126.934579 37.488253)"
10175370358_4619615293_0,10175370358_4619615293_0,2,봉천로21가길,service,,26.250794689224307,26.250794689224307,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-3.131170993546305,3.131170993546305,2,"LINESTRING (126.934228 37.487836, 126.934524 37.487807)"
10175370358_4619615295_0,10175370358_4619615295_0,2,봉천로21가길,service,,54.65135302545761,54.65135302545761,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.3537725388007913,2.3537725388007913,4,"LINESTRING (126.935137 37.48774, 126.934775 37.487782, 126.934524 37.487807)"
10175370360_4619715196_0,10175370360_4619715196_0,2,봉천로17가길,service,,54.387468320998074,54.387468320998074,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.3598946123159616,2.3598946123159616,4,"LINESTRING (126.932897 37.48843, 126.933276 37.488213, 126.933194 37.488115)"
10175370394_8481271745_0,10175370394_8481271745_0,2,,service,,58.32035569499848,58.32035569499848,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.2701361948001577,2.2701361948001577,5,"LINESTRING (126.935698 37.488783, 126.935689 37.488617, 126.93527 37.488485)"
10175370398_2824120389_0,10175370398_2824120389_0,2,봉천로21길,residential,,49.50893095147445,49.50893095147445,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.0719803108336605,2.0719803108336605,5,"LINESTRING (126.934253 37.489586, 126.934198 37.489143)"
10175370398_2824120390_0,10175370398_2824120390_0,2,봉천로21길,residential,,28.150327380888804,28.150327380888804,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.6648766536293267,2.6648766536293267,3,"LINESTRING (126.93421 37.488891, 126.934188 37.489018, 126.934198 37.489143)"
10175370398_2824706936_0,10175370398_2824706936_0,2,봉천로21라길,service,,38.6397787318678,38.6397787318678,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.7568657780284465,2.7568657780284465,3,"LINESTRING (126.933774 37.489094, 126.933951 37.489149, 126.93412 37.489153, 126.934198 37.489143)"
10175378227_10175378228_0,10175378227_10175378228_0,2,,service,,57.82557279210464,57.82557279210464,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.2812583321263395,2.2812583321263395,4,"LINESTRING (126.933454 37.49086, 126.933612 37.490355)"
10175378228_10562670210_0,10175378228_10562670210_0,2,봉천로13나길,residential,,29.01791575593827,29.01791575593827,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.637078024217087,2.637078024217087,3,"LINESTRING (126.933612 37.490355, 126.933931 37.490421)"
10175378228_10562670274_0,10175378228_10562670274_0,2,,service,,32.68100512125179,32.68100512125179,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.927947396898965,2.927947396898965,2,"LINESTRING (126.933612 37.490355, 126.933693 37.490068)"
10175378228_4619715216_0,10175378228_4619715216_0,2,봉천로13나길,residential,,31.61789116609972,31.61789116609972,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.5561723246398698,2.5561723246398698,4,"LINESTRING (126.933263 37.490293, 126.933612 37.490355)"
10177838813_10177838815_0,10177838813_10177838815_0,2,,service,,96.5207809752152,96.5207809752152,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,3.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0516079999999999,1.0516079999999999,0.0,-1.5692784372453008,1.5692784372453008,6,"LINESTRING (126.927196 37.490919, 126.926387 37.490854, 126.926339 37.490635)"
10177838813_13612085386_0,10177838813_13612085386_0,1,보라매로,secondary,,149.53477937130558,149.53477937130558,2.67,topis_observed,18.52,topis_observed,18.52030303030303,19.767228535353535,18.52030303030303,weekday_08_09,2.6666666666666665,3.0,3.0,66.0,512.64,0.05399568034557235,2,1.0,2,1.0,1.3374814932075814,0.6687407466037907,1.3374814932075814,0.6687407466037907,0,4.0,1.0,4.0,1.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.0516079999999999,2.0495839919999996,2.0,17.584196413551393,-17.584196413551393,10,"LINESTRING (126.927196 37.490919, 126.927299 37.490685, 126.927577 37.490104, 126.927772 37.489655)"
10177838813_436858758_0,10177838813_436858758_0,1,보라매로,secondary,,44.921344818337715,44.921344818337715,2.67,topis_observed,18.52,topis_observed,18.52030303030303,19.767228535353535,18.52030303030303,weekday_08_09,2.6666666666666665,3.0,3.0,66.0,512.64,0.05399568034557235,2,0.5,2,0.5,4.452226459577326,1.1130566148943315,4.452226459577326,1.1130566148943315,0,3.0,1.0,3.0,1.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.0516079999999999,2.0495839919999996,1.0,20.999934704517074,-20.999934704517074,10,"LINESTRING (126.927029 37.491301, 126.927196 37.490919)"
10177838815_10177874221_0,10177838815_10177874221_0,2,,service,,38.68929180257855,38.68929180257855,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,2.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0516079999999999,1.0516079999999999,0.0,-2.8436778067366086,2.8436778067366086,3,"LINESTRING (126.926339 37.490635, 126.9263 37.490681, 126.925942 37.490748)"
10177838815_10177874225_0,10177838815_10177874225_0,2,,service,,19.982756120069283,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,2.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0516079999999999,1.0516079999999999,0.0,-3.462368507499621,3.462368507499621,1,"LINESTRING (126.926339 37.490635, 126.92629 37.490459)"
10177838815_13612085382_0,10177838815_13612085382_0,2,,service,,132.66620511830897,132.66620511830897,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,1.0,4.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0516079999999999,1.0516079999999999,1.0,-0.9704868814510522,0.9704868814510522,7,"LINESTRING (126.926339 37.490635, 126.926964 37.490522, 126.927028 37.490278, 126.926863 37.489863)"
10177838816_10177874221_0,10177838816_10177874221_0,2,,service,,14.201464694721107,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0516079999999999,1.0516079999999999,0.0,-3.7104737479807346,3.7104737479807346,1,"LINESTRING (126.925785 37.490778, 126.925942 37.490748)"
10177874221_10177874223_0,10177874221_10177874223_0,2,,service,,86.64574314621521,86.64574314621521,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0516079999999999,1.0516079999999999,0.0,-1.7517637659796002,1.7517637659796002,6,"LINESTRING (126.925942 37.490748, 126.926164 37.491204, 126.926005 37.491466)"
10177874223_436858758_0,10177874223_436858758_0,2,보라매로3길,service,,97.9983288290927,97.9983288290927,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,2,0.5,2,0.5,2.040851128684004,0.510212782171001,2.040851128684004,0.510212782171001,0,3.0,1.0,3.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0516079999999999,1.0516079999999999,2.0,5.79971822552485,-5.79971822552485,9,"LINESTRING (126.927029 37.491301, 126.926788 37.491244, 126.926381 37.491404, 126.926157 37.491492, 126.926005 37.491466)"
10177874223_4409260171_0,10177874223_4409260171_0,2,보라매로3길,residential,,44.07729324113302,44.07729324113302,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,3,1.5,0,0.0,6.806225562871891,3.4031127814359454,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0516079999999999,1.0516079999999999,0.0,5.618222263573945,-5.618222263573945,9,"LINESTRING (126.92551 37.491515, 126.9259 37.491471, 126.926005 37.491466)"
10177874225_13612085403_0,10177874225_13612085403_0,2,,service,,63.37896372945175,63.37896372945175,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,1,0.25,0,0.0,1.5778105875456387,0.3944526468864097,0.0,0.0,0,2.0,1.0,2.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0516079999999999,1.0516079999999999,0.0,0.9254646119349524,-0.9254646119349524,8,"LINESTRING (126.92629 37.490459, 126.926172 37.490473, 126.926066 37.490005)"
10177874225_13612085404_0,10177874225_13612085404_0,2,,service,,61.18959674302068,61.18959674302068,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,3.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0516079999999999,1.0516079999999999,0.0,-2.27715838533847,2.27715838533847,4,"LINESTRING (126.92629 37.490459, 126.926362 37.490449, 126.926233 37.489969)"
10177874226_13011366449_0,10177874226_13011366449_0,1,봉천로,primary,,55.76330681773062,55.76330681773062,4.36,topis_observed,24.57,topis_observed,24.571404958677686,25.764834710743802,24.571404958677686,weekday_08_09,4.363636363636363,6.0,11.0,242.0,1962.0,0.0407000407000407,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,5.529923713464467,-5.529923713464467,9,"LINESTRING (126.926822 37.489759, 126.92621 37.489883)"
10177874226_13612085404_0,10177874226_13612085404_0,2,,service,,9.757648823132211,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-3.8163160397948754,3.8163160397948754,1,"LINESTRING (126.92621 37.489883, 126.926233 37.489969)"
10177874226_2108394099_0,10177874226_2108394099_0,1,봉천로,primary,,14.869987431592751,20.0,4.36,topis_observed,24.57,topis_observed,24.571404958677686,25.764834710743802,24.571404958677686,weekday_08_09,4.363636363636363,6.0,11.0,242.0,1962.0,0.0407000407000407,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,3.118533396000977,-3.118533396000977,9,"LINESTRING (126.92621 37.489883, 126.926045 37.489912)"
10177874230_13011366447_0,10177874230_13011366447_0,1,봉천로,primary,,46.75711852196952,46.75711852196952,4.36,topis_observed,24.57,topis_observed,24.571404958677686,25.764834710743802,24.571404958677686,weekday_08_09,4.363636363636363,6.0,11.0,242.0,1962.0,0.0407000407000407,2,1.333333,3,2.333333,4.2774235522239685,2.851614988578721,6.416135328335954,4.990326764690706,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,35.13124027932452,-35.13124027932452,10,"LINESTRING (126.924837 37.490041, 126.924626 37.490047, 126.924307 37.490054)"
10185355702_10185355704_0,10185355702_10185355704_0,2,,service,,91.05272022335996,91.05272022335996,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,2.0,0.0,2.347486867839287,0.025781622581738415,,,0.0,1.0,1.0,1.019,1.019,0.0,-1.6173502283412318,1.6173502283412318,6,"LINESTRING (126.93908 37.468388, 126.939094 37.467943, 126.939311 37.467611)"
10185355702_2834984775_0,10185355702_2834984775_0,1,대학7길,residential,,27.867910379955347,27.867910379955347,1.0,road_class_default,14.0,road_class_default+school_zone_cap,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,27.867910379955347,1.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.6740178296988826,2.6740178296988826,3,"LINESTRING (126.93908 37.468388, 126.938765 37.4684)"
10185355702_2841340183_0,10185355702_2841340183_0,1,대학7길,residential,,49.14632359975222,49.14632359975222,1.0,road_class_default,14.0,road_class_default+school_zone_cap,,,,,,,,,80.0,0.07142857142857142,2,0.5,0,0.0,4.069480387359194,1.0173700968397985,0.0,0.0,1,1.0,0.0,1.0,0.0,49.14632359975222,1.0,,,0.0,1.0,1.0,1.019,1.019,0.0,2.8267407551285078,-2.8267407551285078,9,"LINESTRING (126.939627 37.468448, 126.939265 37.468381, 126.93908 37.468388)"
10216741666_10216741670_0,10216741666_10216741670_0,2,,service,,45.405108138046934,45.405108138046934,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,0.0,-2.529877443927023,2.529877443927023,4,"LINESTRING (126.982793 37.472103, 126.982645 37.472031, 126.982332 37.471924)"
10216741666_11408638267_0,10216741666_11408638267_0,1,과천대로,primary,,18.710094929346948,20.0,5.0,topis_observed,18.13,topis_observed,18.127727272727274,23.864166666666666,18.127727272727274,weekday_08_09,5.0,5.0,1.0,22.0,2250.0,0.05515719801434087,1,0.5,0,0.0,5.0,2.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.0,1.9489999999999998,0.0,20.392970188009812,-20.392970188009812,10,"LINESTRING (126.982723 37.472262, 126.982793 37.472103)"
10216741666_4819734414_0,10216741666_4819734414_0,1,과천대로,primary,,4.459753263534916,20.0,5.0,topis_observed,18.13,topis_observed,18.127727272727274,23.864166666666666,18.127727272727274,weekday_08_09,5.0,5.0,1.0,22.0,2250.0,0.05515719801434087,1,0.333333,0,0.0,5.0,1.6666649999999998,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.0,1.9489999999999998,0.0,17.601677051037722,-17.601677051037722,10,"LINESTRING (126.982793 37.472103, 126.982812 37.472066)"
10216741668_10216741670_0,10216741668_10216741670_0,1,,service,,26.80041352167767,26.80041352167767,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,0.0,-3.0548481141466364,3.0548481141466364,2,"LINESTRING (126.982332 37.471924, 126.982092 37.471844, 126.982108 37.471812)"
10216741669_10216741670_0,10216741669_10216741670_0,1,,service,,21.631643369797985,21.631643369797985,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,0.0,-3.2316724847169245,3.2316724847169245,2,"LINESTRING (126.982416 37.471741, 126.982332 37.471924)"
10221142052_10221142053_0,10221142052_10221142053_0,2,,service,,47.46524056222429,47.46524056222429,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,0.0,6.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.5261536860682123,2.5261536860682123,4,"LINESTRING (126.942676 37.490256, 126.942822 37.490667)"
10221142052_2824730008_0,10221142052_2824730008_0,2,국회단지22길,service,,28.0586194176249,28.0586194176249,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,0.0,6.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-3.0717344534579545,3.0717344534579545,2,"LINESTRING (126.94237 37.490327, 126.942676 37.490256)"
10221142052_2824730028_0,10221142052_2824730028_0,2,국회단지22길,service,,54.26318719366206,54.26318719366206,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,0.0,6.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.3627830543622963,2.3627830543622963,4,"LINESTRING (126.943266 37.490118, 126.942676 37.490256)"
10221142053_2824729298_0,10221142053_2824729298_0,2,,service,,98.4935348083544,98.4935348083544,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,0.0,6.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-1.4863955063062928,1.4863955063062928,6,"LINESTRING (126.943579 37.490041, 126.943398 37.490311, 126.942962 37.49057, 126.942822 37.490667)"
10221142053_2824730047_0,10221142053_2824730047_0,2,,service,,31.812463268298888,31.812463268298888,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6.0,0.0,6.0,0.0,4.669641415182558,0.14678654009907666,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.9541483632363943,2.9541483632363943,2,"LINESTRING (126.942551 37.490856, 126.942822 37.490667)"
